Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
3066,0.5,timed-search,1,500,40,80,380,0.75,0.75,0.75,random,5,6,Randomly placed,1.01,1999,0,5,10,2000,true,4.5,0,394,94,7,18,69,72,6,13,53,4.503749999999981,536,0.8170711436170213,1.425531914893617,24,18,30,0,NA,15.986677768526297,0,0,
3069,0.5,timed-search,1,500,41,70,389,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,403,113,11,15,87,86,7,11,68,4.5193749999999735,537,0.7941786504424779,1.2920353982300885,30,26,30,0,NA,19.029179919789904,0,0,
3071,0.5,timed-search,1,500,46,83,371,0.75,0.75,0.75,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,389,100,9,17,74,77,7,12,58,4.50749999999998,536,0.812578125,1.39,30,24,23,0,NA,17.08264004437057,0,0,
3073,0.5,timed-search,1,500,46,73,381,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,417,105,6,13,86,91,4,10,77,4.522499999999978,538,0.803125,1.3047619047619048,26,34,31,0,NA,20.121614151464996,0,0,
3070,0.5,timed-search,1,500,50,77,373,0.75,0.75,0.75,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,376,98,7,15,76,71,5,12,54,4.519374999999981,537,0.8045280612244898,1.3673469387755102,27,25,19,0,NA,15.7101369105242,0,0,
3068,0.5,timed-search,1,500,44,80,376,0.75,0.75,0.75,random,5,6,Randomly placed,1.054,1999,0,5,10,2000,true,4.5,0,375,75,5,11,59,57,4,9,44,4.505624999999973,535,0.7971875,1.3466666666666667,19,22,16,0,NA,12.650853100291378,0,0,
3077,0.5,timed-search,1,500,57,63,380,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,390,110,15,15,80,95,15,14,66,4.508124999999977,536,0.8066761363636363,1.3363636363636364,43,26,26,0,NA,21.073062525994843,0,0,
3079,0.5,timed-search,1,500,47,69,384,0.75,0.75,0.75,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,401,95,11,12,72,85,10,10,65,4.514999999999978,537,0.8057565789473684,1.3368421052631578,27,35,23,0,NA,18.826135105204962,0,0,
3078,0.5,timed-search,1,500,58,90,352,0.75,0.75,0.75,random,5,6,Randomly placed,0.966,1999,0,5,10,2000,true,4.5,0,393,108,11,24,73,84,9,19,56,4.513749999999976,536,0.8066948784722222,1.3796296296296295,42,17,25,0,NA,18.609803378565594,0,0,
3082,0.5,timed-search,1,500,50,79,371,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,402,95,8,20,67,80,7,14,59,4.500624999999977,536,0.8025493421052632,1.3473684210526315,33,26,21,0,NA,17.775308984863305,0,0,
3083,0.5,timed-search,1,500,39,86,375,0.75,0.75,0.75,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,397,103,8,15,80,74,6,10,58,4.514374999999982,537,0.7870050819174758,1.2524271844660195,16,20,38,0,NA,16.3920808528313,0,0,
3086,0.5,timed-search,1,500,49,69,382,0.75,0.75,0.75,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,409,96,7,12,77,75,5,12,58,4.515624999999977,537,0.7919921875,1.2395833333333333,30,27,18,0,NA,16.60899653979247,0,0,
3074,0.5,timed-search,1,500,59,75,366,0.75,0.75,0.75,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,405,94,14,17,63,76,10,14,52,4.502499999999984,536,0.7900182845744681,1.2553191489361701,30,29,17,0,NA,16.8795113825653,0,0,
3084,0.5,timed-search,1,500,53,85,362,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,405,89,11,14,64,76,10,11,55,4.517499999999979,538,0.7948999297752809,1.2921348314606742,23,25,28,0,NA,16.823464305478772,0,0,
3085,0.5,timed-search,1,500,45,83,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,415,106,11,16,79,79,9,11,59,4.509374999999983,537,0.7964327830188679,1.3113207547169812,27,28,24,0,NA,17.519057519057586,0,0,
3072,0.5,timed-search,1,500,50,84,366,0.75,0.75,0.75,random,5,6,Randomly placed,1.042,1999,0,5,10,2000,true,4.5,0,375,102,9,14,79,82,7,14,61,4.52437499999998,538,0.8008386948529411,1.3529411764705883,27,30,25,0,NA,18.124050283188367,0,0,
3080,0.5,timed-search,1,500,57,67,376,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,365,97,10,13,74,82,9,12,61,4.515624999999978,537,0.8043955380154639,1.3814432989690721,20,23,39,0,NA,18.1591695501731,0,0,
3087,0.5,timed-search,1,500,42,72,386,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,378,114,5,15,94,88,4,9,75,4.510624999999981,537,0.8126027960526315,1.394736842105263,14,35,39,0,NA,19.509491478453736,0,0,
3081,0.5,timed-search,1,500,56,60,384,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,389,82,10,13,59,69,8,11,50,4.513124999999974,536,0.8021627286585366,1.3170731707317074,21,24,24,0,NA,15.288741171582972,0,0,
3075,0.5,timed-search,1,500,61,55,384,0.75,0.75,0.75,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,407,111,19,8,84,89,16,7,66,4.512499999999978,537,0.8034206081081081,1.3423423423423424,28,36,25,0,NA,19.72299168975079,0,0,
3076,0.5,timed-search,1,500,48,84,368,0.75,0.75,0.75,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,413,100,12,17,71,82,10,17,55,4.523749999999977,538,0.800771484375,1.35,19,33,30,0,NA,18.126554296767157,0,0,
3088,0.5,timed-search,1,500,53,77,370,0.75,0.75,0.75,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,391,99,9,12,78,81,9,9,63,4.513749999999981,537,0.8040956439393939,1.3737373737373737,14,29,38,0,NA,17.9451675436168,0,0,
3092,0.5,timed-search,1,500,43,72,385,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,376,86,8,13,65,74,7,10,57,4.522499999999975,537,0.8090366097383721,1.441860465116279,25,25,24,0,NA,16.36263128800451,0,0,
3090,0.5,timed-search,1,500,58,77,365,0.75,0.75,0.75,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,385,93,11,14,68,79,9,12,58,4.506874999999978,536,0.7992691532258065,1.3655913978494623,33,31,15,0,NA,17.528775481902734,0,0,
3089,0.5,timed-search,1,500,52,82,366,0.75,0.75,0.75,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,365,95,14,15,66,76,12,12,52,4.521249999999981,537,0.8308285361842105,1.5578947368421052,22,31,23,0,NA,16.80951064418033,0,0,
3093,0.5,timed-search,1,500,54,70,376,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,396,115,10,14,91,86,8,10,68,4.501874999999982,536,0.8048488451086957,1.382608695652174,20,35,31,0,NA,19.103151464667576,0,0,
3091,0.5,timed-search,1,500,51,76,373,0.75,0.75,0.75,random,5,6,Randomly placed,1.05,1999,0,5,10,2000,true,4.5,0,383,86,10,11,65,70,10,10,50,4.5249999999999755,538,0.8140783975290697,1.4883720930232558,23,20,27,0,NA,15.469613259668591,0,0,
3095,0.5,timed-search,1,500,46,68,386,0.75,0.75,0.75,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,343,79,6,12,61,64,6,9,49,4.509999999999981,537,0.8338970715486551,1.6708860759493671,27,18,19,0,NA,14.190687361419128,0,0,
3096,0.5,timed-search,1,500,54,68,378,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,414,112,13,13,86,88,10,11,67,4.504374999999977,536,0.8008510044642857,1.3482142857142858,32,24,32,0,NA,19.53656167614829,0,0,
3094,0.5,timed-search,1,500,55,70,375,0.75,0.75,0.75,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,385,91,13,11,67,63,7,8,48,4.521874999999979,538,0.8073059752747253,1.4065934065934067,24,22,17,0,NA,13.932273669661432,0,0,
3099,0.5,timed-search,1,500,51,64,385,0.75,0.75,0.75,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,400,108,12,8,88,92,10,8,74,4.519999999999981,538,0.8026258680555556,1.3240740740740742,27,30,35,0,NA,20.353982300885043,0,0,
3098,0.5,timed-search,1,500,43,77,380,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,415,100,5,15,80,77,4,11,62,4.5031249999999785,536,0.808271484375,1.36,29,23,25,0,NA,17.099236641221456,0,0,
3097,0.5,timed-search,1,500,45,78,377,0.75,0.75,0.75,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,386,102,8,13,81,87,8,9,70,4.5218749999999766,538,0.8128446691176471,1.4215686274509804,27,27,33,0,NA,19.239806496199133,0,0,
3100,0.5,timed-search,1,500,62,64,374,0.75,0.75,0.75,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,370,92,13,11,68,72,8,9,55,4.511249999999985,537,0.8184018342391305,1.4565217391304348,17,25,30,0,NA,15.960099750623494,0,0,
3101,0.5,timed-search,1,500,54,80,366,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,414,111,12,16,83,89,10,13,66,4.5106249999999815,537,0.8083826013513513,1.3333333333333333,32,29,28,0,NA,19.731190245254343,0,0,
3105,0.5,timed-search,1,500,49,79,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,423,108,11,12,85,76,9,10,57,4.504374999999976,535,0.7921006944444444,1.2592592592592593,27,21,28,0,NA,16.872485083946255,0,0,
3102,0.5,timed-search,1,500,53,91,356,0.75,0.75,0.75,random,5,6,Randomly placed,0.962,1999,0,5,10,2000,true,4.5,0,430,102,10,21,71,77,8,18,51,4.523749999999982,539,0.787109375,1.2549019607843137,32,22,23,0,NA,17.021276595744748,0,0,
3103,0.5,timed-search,1,500,41,70,389,0.75,0.75,0.75,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,392,96,7,18,71,77,6,17,54,4.519999999999966,536,0.8095703125,1.3958333333333333,17,21,39,0,NA,17.035398230088624,0,0,
3104,0.5,timed-search,1,500,48,67,385,0.75,0.75,0.75,random,5,6,Randomly placed,1.01,1999,0,5,10,2000,true,4.5,0,366,107,11,14,82,84,8,13,63,4.500624999999974,535,0.8298408294392523,1.5327102803738317,36,22,26,0,NA,18.66407443410648,0,0,
3107,0.5,timed-search,1,500,49,80,371,0.75,0.75,0.75,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,411,102,11,18,73,85,10,13,62,4.523124999999979,538,0.8021599264705882,1.3627450980392157,22,21,42,0,NA,18.792317258532627,0,0,
3106,0.5,timed-search,1,500,57,82,361,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,377,84,7,15,62,69,4,14,51,4.511874999999976,536,0.8272879464285714,1.4880952380952381,17,28,24,0,NA,15.292976866602105,0,0,
3108,0.5,timed-search,1,500,54,67,379,0.75,0.75,0.75,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,391,79,10,15,54,59,7,11,41,4.5231249999999745,537,0.8019185126582279,1.3291139240506329,21,24,14,0,NA,13.044079038275601,0,0,
3109,0.5,timed-search,1,500,54,75,371,0.75,0.75,0.75,random,5,6,Randomly placed,0.95,1999,0,5,10,2000,true,4.5,0,358,94,11,17,66,70,8,13,49,4.52062499999998,538,0.813486951462766,1.446808510638298,18,20,32,0,NA,15.484584543066568,0,0,
3112,0.5,timed-search,1,500,53,92,355,0.75,0.75,0.75,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,394,115,14,23,78,98,11,22,65,4.515624999999981,537,0.8127717391304348,1.4,41,29,28,0,NA,21.70242214532881,0,0,
3113,0.5,timed-search,1,500,42,79,379,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,364,83,11,17,55,68,7,13,48,4.509999999999979,536,0.8409262048192772,1.6024096385542168,26,20,22,0,NA,15.07760532150783,0,0,
3111,0.5,timed-search,1,500,37,82,381,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,399,105,6,15,84,82,6,14,62,4.507499999999981,536,0.7853794642857143,1.2190476190476192,30,17,35,0,NA,18.19190238491411,0,0,
3110,0.5,timed-search,1,500,47,67,386,0.75,0.75,0.75,random,5,6,Randomly placed,0.95,1999,0,5,10,2000,true,4.5,0,400,98,7,17,74,78,6,13,59,4.500624999999973,535,0.796875,1.2653061224489797,30,25,23,0,NA,17.33092626024174,0,0,
3115,0.5,timed-search,1,500,42,79,379,0.75,0.75,0.75,random,5,6,Randomly placed,1.01,1999,0,5,10,2000,true,4.5,0,404,120,11,21,88,96,5,18,73,4.516249999999977,537,0.79755859375,1.3083333333333333,39,26,31,0,NA,21.25657348463891,0,0,
3117,0.5,timed-search,1,500,52,82,366,0.75,0.75,0.75,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,396,119,13,22,84,99,11,16,72,4.50062499999998,536,0.8022173713235294,1.3529411764705883,33,31,35,0,NA,21.996944868768324,0,0,
3114,0.5,timed-search,1,500,56,70,374,0.75,0.75,0.75,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,369,103,18,11,74,84,14,9,61,4.516874999999972,537,0.8105279126213593,1.4757281553398058,26,36,22,0,NA,18.596928185969396,0,0,
3116,0.5,timed-search,1,500,50,78,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,414,102,7,14,81,87,6,12,69,4.511249999999978,537,0.8006663602941176,1.2941176470588236,32,32,23,0,NA,19.28512053200342,0,0,
3118,0.5,timed-search,1,500,59,69,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,409,96,9,9,78,76,7,6,63,4.513124999999979,537,0.796142578125,1.3125,21,21,34,0,NA,16.839772884642095,0,0,
3120,0.5,timed-search,1,500,38,88,374,0.75,0.75,0.75,random,5,6,Randomly placed,1.01,1999,0,5,10,2000,true,4.5,0,417,107,8,17,82,90,5,12,73,4.523124999999987,539,0.791727511682243,1.2523364485981308,23,31,36,0,NA,19.897747685505102,0,0,
3119,0.5,timed-search,1,500,50,77,373,0.75,0.75,0.75,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,386,92,7,17,68,70,4,11,55,4.5093749999999755,536,0.8129245923913043,1.4130434782608696,24,22,24,0,NA,15.523215523215608,0,0,
3121,0.5,timed-search,1,500,50,69,381,0.75,0.75,0.75,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,433,101,3,15,83,84,3,14,67,4.514999999999985,537,0.7899133663366337,1.2277227722772277,38,27,19,0,NA,18.604651162790763,0,0,
3122,0.5,timed-search,1,500,46,71,383,0.75,0.75,0.75,random,5,6,Randomly placed,0.958,1999,0,5,10,2000,true,4.5,0,398,102,14,17,71,84,12,14,58,4.501249999999978,535,0.8169017118566176,1.4313725490196079,31,28,25,0,NA,18.66148292141081,0,0,
3123,0.5,timed-search,1,500,60,77,363,0.75,0.75,0.75,random,5,6,Randomly placed,0.958,1999,0,5,10,2000,true,4.5,0,408,97,10,12,75,84,9,9,66,4.516874999999984,537,0.8017074742268041,1.2989690721649485,40,17,27,0,NA,18.59692818596935,0,0,
3127,0.5,timed-search,1,500,44,82,374,0.75,0.75,0.75,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,385,108,10,15,83,82,10,14,58,4.519374999999983,538,0.8108723958333334,1.4166666666666667,30,27,25,0,NA,18.144101783985686,0,0,
3124,0.5,timed-search,1,500,51,73,376,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,408,91,10,10,71,72,10,9,53,4.519999999999974,537,0.7841260302197802,1.2417582417582418,24,28,20,0,NA,15.929203539823101,0,0,
3126,0.5,timed-search,1,500,47,78,375,0.75,0.75,0.75,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,407,96,10,15,71,77,8,10,59,4.50062499999998,535,0.80126953125,1.3125,32,19,26,0,NA,17.10873489793092,0,0,
3125,0.5,timed-search,1,500,61,60,379,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,375,73,10,7,56,62,9,6,47,4.509374999999971,534,0.8171018835616438,1.4657534246575343,16,28,18,0,NA,13.749133749133838,0,0,
3129,0.5,timed-search,1,500,40,69,391,0.75,0.75,0.75,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,418,116,11,12,93,94,10,10,74,4.521249999999978,538,0.7909398572198276,1.2672413793103448,36,28,30,0,NA,20.790710533591476,0,0,
3128,0.5,timed-search,1,500,59,77,364,0.75,0.75,0.75,random,5,6,Randomly placed,1.054,1999,0,5,10,2000,true,4.5,0,428,100,11,15,74,78,10,12,56,4.505624999999978,536,0.798515625,1.33,27,24,27,0,NA,17.311693716188184,0,0,
3130,0.5,timed-search,1,500,40,69,391,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,374,83,11,9,63,66,9,6,51,4.507499999999982,536,0.8167915803840361,1.6144578313253013,20,23,23,0,NA,14.642262895174769,0,0,
3131,0.5,timed-search,1,500,47,76,377,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,397,110,11,19,80,89,9,14,66,4.5206249999999795,538,0.8136008522727273,1.4363636363636363,30,29,30,0,NA,19.687543204756068,0,0,
3132,0.5,timed-search,1,500,48,69,383,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,350,83,5,13,65,69,5,11,53,4.5049999999999795,536,0.8195359563253012,1.5662650602409638,20,21,28,0,NA,15.316315205327484,0,0,
3133,0.5,timed-search,1,500,39,81,380,0.75,0.75,0.75,random,5,6,Randomly placed,1.042,1999,0,5,10,2000,true,4.5,0,417,114,10,23,81,92,8,20,64,4.501874999999981,536,0.8048930921052632,1.3421052631578947,31,26,35,0,NA,20.435929473830434,0,0,
3135,0.5,timed-search,1,500,51,79,370,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,385,101,11,12,78,74,3,11,60,4.511874999999977,537,0.8244894801980198,1.504950495049505,27,25,22,0,NA,16.40116359606602,0,0,
3134,0.5,timed-search,1,500,46,87,367,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,417,110,12,23,75,92,6,20,66,4.509999999999977,536,0.7953835227272728,1.3,32,23,37,0,NA,20.399113082040017,0,0,
3136,0.5,timed-search,1,500,45,78,377,0.75,0.75,0.75,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,406,104,7,14,83,82,6,12,64,4.523749999999982,539,0.7859450120192307,1.2692307692307692,25,39,18,0,NA,18.126554296767136,0,0,
3138,0.5,timed-search,1,500,52,78,370,0.75,0.75,0.75,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,404,109,15,16,78,86,13,12,61,4.5137499999999795,537,0.8088356508027523,1.3761467889908257,27,35,24,0,NA,19.052893935198092,0,0,
3137,0.5,timed-search,1,500,57,71,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,379,84,8,12,64,69,8,8,53,4.524374999999975,538,0.8035220078059605,1.4404761904761905,22,24,23,0,NA,15.250725238292665,0,0,
3139,0.5,timed-search,1,500,50,72,378,0.75,0.75,0.75,random,5,6,Randomly placed,1.082,1999,0,5,10,2000,true,4.5,0,403,103,12,15,76,90,12,10,68,4.510624999999985,537,0.8011984223300971,1.3786407766990292,30,35,25,0,NA,19.952889012054936,0,0,
3141,0.5,timed-search,1,500,51,79,370,0.75,0.75,0.75,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,425,104,9,17,78,80,5,11,64,4.513749999999982,538,0.7969876802884616,1.2884615384615385,33,16,31,0,NA,17.72362226530054,0,0,
3140,0.5,timed-search,1,500,50,75,375,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,409,99,6,19,74,78,6,14,58,4.501874999999982,536,0.8097774621212122,1.3737373737373737,28,31,19,0,NA,17.326114119117104,0,0,
3142,0.5,timed-search,1,500,53,79,368,0.75,0.75,0.75,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,405,114,12,16,86,91,9,12,70,4.501874999999981,536,0.7907072368421053,1.236842105263158,36,28,27,0,NA,20.213799805636622,0,0,
3143,0.5,timed-search,1,500,50,80,370,0.75,0.75,0.75,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,396,118,7,22,89,91,6,17,68,4.5081249999999775,536,0.8032309322033898,1.3220338983050848,32,25,34,0,NA,20.185775682795054,0,0,
3145,0.5,timed-search,1,500,58,87,355,0.75,0.75,0.75,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,402,103,13,21,69,83,11,15,57,4.513749999999981,537,0.8068871359223301,1.3398058252427185,31,29,23,0,NA,18.388258100249313,0,0,
3144,0.5,timed-search,1,500,59,68,373,0.75,0.75,0.75,random,5,6,Randomly placed,0.95,1999,0,5,10,2000,true,4.5,0,395,111,14,17,80,88,12,10,66,4.516249999999977,537,0.7948426942567568,1.3603603603603605,37,23,28,0,NA,19.485192360919,0,0,
3147,0.5,timed-search,1,500,49,76,375,0.75,0.75,0.75,random,5,6,Randomly placed,1.03,1999,0,5,10,2000,true,4.5,0,415,110,8,20,82,88,7,15,66,4.517499999999974,537,0.7982599431818181,1.3272727272727274,21,32,35,0,NA,19.479800774764914,0,0,
3146,0.5,timed-search,1,500,49,77,374,0.75,0.75,0.75,random,5,6,Randomly placed,0.966,1999,0,5,10,2000,true,4.5,0,387,80,8,17,55,64,7,13,44,4.5224999999999795,538,0.799951171875,1.325,21,19,24,0,NA,14.151464897733618,0,0,
3148,0.5,timed-search,1,500,53,72,375,0.75,0.75,0.75,random,5,6,Randomly placed,1.038,1999,0,5,10,2000,true,4.5,0,374,94,10,16,68,76,7,11,58,4.521249999999982,538,0.8274575091422872,1.5,30,21,25,0,NA,16.809510644180328,0,0,
3149,0.5,timed-search,1,500,50,66,384,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,389,99,8,15,76,79,6,11,62,4.515624999999977,537,0.8153409090909091,1.393939393939394,30,25,24,0,NA,17.494809688581405,0,0,
3150,0.5,timed-search,1,500,48,65,387,0.75,0.75,0.75,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,396,101,8,14,79,85,6,12,67,4.509374999999986,536,0.8145111386138614,1.3663366336633664,29,29,27,0,NA,18.849618849618906,0,0,
3151,0.5,timed-search,1,500,60,72,368,0.75,0.75,0.75,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,364,68,7,8,53,54,5,7,42,4.515624999999981,537,0.8259995404411765,1.4411764705882353,23,18,13,0,NA,11.958477508650569,0,0,
3152,0.5,timed-search,1,500,56,66,378,0.75,0.75,0.75,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,368,92,9,8,75,74,7,7,60,4.501249999999975,535,0.8213315217391305,1.4782608695652173,21,32,21,0,NA,16.439877811719057,0,0,
3153,0.5,timed-search,1,500,56,74,370,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,391,106,10,13,83,86,9,10,67,4.506249999999974,535,0.7930332399764151,1.2830188679245282,26,23,37,0,NA,19.08460471567279,0,0,
3154,0.5,timed-search,1,500,55,69,376,0.75,0.75,0.75,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,389,90,6,9,75,71,4,8,59,4.50874999999998,536,0.8104166666666667,1.3888888888888888,24,22,25,0,NA,15.747158303299212,0,0,
3157,0.5,timed-search,1,500,50,67,383,0.75,0.75,0.75,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,394,103,6,22,75,85,6,16,63,4.511249999999984,537,0.7945235169049606,1.3689320388349515,32,34,19,0,NA,18.841784427819405,0,0,
3158,0.5,timed-search,1,500,54,73,373,0.75,0.75,0.75,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,389,98,10,8,80,73,8,6,59,4.5012499999999855,537,0.8113440688775511,1.4285714285714286,23,30,20,0,NA,16.217717300749843,0,0,
3156,0.5,timed-search,1,500,51,67,382,0.75,0.75,0.75,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,364,99,12,12,75,82,9,10,63,4.506874999999979,536,0.8120857007575758,1.494949494949495,24,25,33,0,NA,18.19442518374714,0,0,
3161,0.5,timed-search,1,500,38,79,383,0.75,0.75,0.75,random,5,6,Randomly placed,1.042,1999,0,5,10,2000,true,4.5,0,417,101,10,17,74,85,8,16,61,4.518749999999978,537,0.802444306930693,1.316831683168317,16,34,35,0,NA,18.81051175656994,0,0,
3162,0.5,timed-search,1,500,60,59,381,0.75,0.75,0.75,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,393,108,12,17,79,81,11,14,56,4.515624999999978,537,0.7937282986111112,1.3148148148148149,26,33,22,0,NA,17.937716262975865,0,0,
3159,0.5,timed-search,1,500,52,68,380,0.75,0.75,0.75,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,379,87,9,11,67,72,6,8,58,4.506249999999979,536,0.8096713362068966,1.4022988505747127,18,29,25,0,NA,15.977808599167895,0,0,
3160,0.5,timed-search,1,500,29,77,394,0.75,0.75,0.75,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,407,97,5,14,78,80,4,11,65,4.502499999999983,536,0.7915592783505154,1.2371134020618557,33,23,24,0,NA,17.767906718489797,0,0,
3155,0.5,timed-search,1,500,44,84,372,0.75,0.75,0.75,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,419,106,11,18,77,84,9,14,61,4.514374999999984,538,0.7937794811320755,1.2547169811320755,28,17,39,0,NA,18.607226914024707,0,0,
